Time (s),Speed (km/h),Acceleration (m/s2),Partial distance (m)/ Speed(m/s),Total distance (m)
1383,29.3,0.5555555555555556,8.13888888888889,14375.083333333328
1384,32.9,0.9999999999999993,9.138888888888888,14384.222222222217
1385,35.6,0.7500000000000008,9.88888888888889,14394.111111111106
1386,36.7,0.30555555555555597,10.194444444444445,14404.305555555551
1387,37.6,0.2499999999999996,10.444444444444445,14414.749999999996
1388,39.4,0.4999999999999992,10.944444444444445,14425.694444444442
1389,42.5,0.8611111111111115,11.805555555555555,14437.499999999996
1390,46.5,1.1111111111111112,12.916666666666666,14450.416666666662
1391,50.2,1.0277777777777786,13.944444444444445,14464.361111111108
1392,52.8,0.7222222222222207,14.666666666666666,14479.027777777774
1393,54.3,0.41666666666666663,15.083333333333332,14494.111111111108
1394,54.9,0.16666666666666705,15.25,14509.361111111108
1395,54.9,0.0,15.25,14524.611111111108
1396,54.7,-0.05555555555555437,15.194444444444445,14539.805555555553
1397,54.1,-0.16666666666666705,15.027777777777779,14554.83333333333
1398,53.2,-0.2499999999999996,14.777777777777779,14569.611111111108
1399,52.1,-0.30555555555555597,14.472222222222221,14584.08333333333
1400,50.7,-0.3888888888888885,14.083333333333334,14598.166666666664
1401,49.1,-0.4444444444444448,13.63888888888889,14611.805555555553
1402,47.4,-0.472222222222223,13.166666666666666,14624.972222222219
1403,45.2,-0.6111111111111099,12.555555555555555,14637.527777777774
1404,41.8,-0.944444444444446,11.61111111111111,14649.138888888885
1405,36.5,-1.4722222222222214,10.13888888888889,14659.277777777774
1406,31.2,-1.4722222222222223,8.666666666666666,14667.94444444444
1407,27.6,-0.9999999999999993,7.666666666666667,14675.611111111106
1408,26.9,-0.19444444444444522,7.472222222222221,14683.083333333328
1409,27.3,0.1111111111111117,7.583333333333333,14690.666666666662
1410,27.5,0.05555555555555536,7.638888888888888,14698.305555555551
1411,27.4,-0.027777777777778172,7.611111111111111,14705.916666666662
1412,27.1,-0.08333333333333254,7.527777777777778,14713.44444444444
1413,26.7,-0.1111111111111117,7.416666666666666,14720.861111111106
1414,26.8,0.027777777777778172,7.444444444444445,14728.305555555551
1415,28.2,0.3888888888888885,7.833333333333333,14736.138888888885
1416,31.1,0.8055555555555561,8.63888888888889,14744.777777777774
1417,34.8,1.0277777777777766,9.666666666666666,14754.44444444444
1418,38.4,1.0000000000000004,10.666666666666666,14765.111111111106
1419,40.9,0.6944444444444444,11.36111111111111,14776.472222222217
1420,41.7,0.2222222222222234,11.583333333333334,14788.055555555551
1421,40.9,-0.2222222222222234,11.36111111111111,14799.416666666662
1422,38.3,-0.7222222222222227,10.638888888888888,14810.055555555551
1423,35.3,-0.8333333333333333,9.805555555555555,14819.861111111106
1424,34.3,-0.2777777777777778,9.527777777777777,14829.388888888883
1425,34.6,0.08333333333333452,9.61111111111111,14838.999999999995
1426,36.3,0.47222222222222104,10.083333333333332,14849.083333333328
1427,39.5,0.8888888888888896,10.972222222222221,14860.055555555551
1428,41.8,0.6388888888888881,11.61111111111111,14871.666666666662
1429,42.5,0.19444444444444522,11.805555555555555,14883.472222222217
1430,41.9,-0.16666666666666705,11.638888888888888,14895.111111111106
1431,40.1,-0.4999999999999992,11.13888888888889,14906.249999999995
1432,36.6,-0.9722222222222222,10.166666666666666,14916.41666666666
1433,31.3,-1.4722222222222223,8.694444444444445,14925.111111111106
1434,26.0,-1.4722222222222223,7.222222222222222,14932.333333333328
1435,20.6,-1.4999999999999996,5.722222222222222,14938.055555555551
1436,19.1,-0.41666666666666663,5.305555555555556,14943.361111111106
1437,19.7,0.16666666666666607,5.472222222222222,14948.833333333328
1438,21.1,0.38888888888888945,5.861111111111112,14954.69444444444
1439,22.0,0.2499999999999996,6.111111111111111,14960.805555555551
1440,22.1,0.027777777777778172,6.138888888888889,14966.94444444444
1441,21.4,-0.19444444444444522,5.944444444444444,14972.888888888885
1442,19.6,-0.4999999999999992,5.444444444444445,14978.33333333333
1443,18.3,-0.3611111111111113,5.083333333333333,14983.416666666664
1444,18.0,-0.08333333333333352,5.0,14988.416666666664
1445,18.3,0.08333333333333352,5.083333333333333,14993.499999999998
1446,18.5,0.05555555555555536,5.138888888888888,14998.638888888887
1447,17.9,-0.16666666666666705,4.972222222222221,15003.61111111111
1448,15.0,-0.8055555555555551,4.166666666666667,15007.777777777776
1449,9.9,-1.4166666666666665,2.75,15010.527777777776
1450,4.6,-1.4722222222222223,1.2777777777777777,15011.805555555553
1451,1.2,-0.9444444444444443,0.3333333333333333,15012.138888888887
1452,0.0,-0.3333333333333333,0.0,15012.138888888887
1453,0.0,0.0,0.0,15012.138888888887
1454,0.0,0.0,0.0,15012.138888888887
1455,0.0,0.0,0.0,15012.138888888887
1456,0.0,0.0,0.0,15012.138888888887
1457,0.0,0.0,0.0,15012.138888888887
1458,0.0,0.0,0.0,15012.138888888887
1459,0.0,0.0,0.0,15012.138888888887
1460,0.0,0.0,0.0,15012.138888888887
1461,0.0,0.0,0.0,15012.138888888887
1462,0.0,0.0,0.0,15012.138888888887
1463,0.0,0.0,0.0,15012.138888888887
1464,0.0,0.0,0.0,15012.138888888887
1465,0.0,0.0,0.0,15012.138888888887
1466,0.0,0.0,0.0,15012.138888888887
1467,0.0,0.0,0.0,15012.138888888887
1468,0.0,0.0,0.0,15012.138888888887
1469,0.0,0.0,0.0,15012.138888888887
1470,0.0,0.0,0.0,15012.138888888887
1471,0.0,0.0,0.0,15012.138888888887
1472,0.0,0.0,0.0,15012.138888888887
1473,0.0,0.0,0.0,15012.138888888887
1474,0.0,0.0,0.0,15012.138888888887
1475,0.0,0.0,0.0,15012.138888888887
1476,0.0,0.0,0.0,15012.138888888887
1477,0.0,0.0,0.0,15012.138888888887
1478,0.0,0.0,0.0,15012.138888888887
1479,2.2,0.6111111111111112,0.6111111111111112,15012.749999999998
1480,4.4,0.6111111111111112,1.2222222222222223,15013.97222222222
1481,6.3,0.5277777777777776,1.75,15015.72222222222
1482,7.9,0.4444444444444446,2.1944444444444446,15017.916666666666
1483,9.2,0.3611111111111108,2.5555555555555554,15020.47222222222
1484,10.4,0.33333333333333365,2.888888888888889,15023.36111111111
1485,11.5,0.30555555555555547,3.194444444444444,15026.555555555555
1486,12.9,0.38888888888888895,3.5833333333333335,15030.138888888889
1487,14.7,0.49999999999999967,4.083333333333333,15034.222222222223
1488,17.0,0.6388888888888891,4.722222222222222,15038.944444444445
1489,19.8,0.7777777777777779,5.5,15044.444444444445
1490,23.1,0.9166666666666669,6.416666666666667,15050.861111111111
1491,26.7,0.9999999999999993,7.416666666666666,15058.277777777777
1492,30.5,1.0555555555555558,8.472222222222221,15066.75
1493,34.1,1.0000000000000004,9.472222222222223,15076.222222222223
1494,37.5,0.944444444444444,10.416666666666666,15086.638888888889
1495,40.6,0.8611111111111115,11.277777777777779,15097.916666666666
1496,43.3,0.7499999999999988,12.027777777777777,15109.944444444443
1497,45.7,0.6666666666666682,12.694444444444445,15122.638888888889
1498,47.7,0.5555555555555556,13.25,15135.888888888889
1499,49.3,0.44444444444444287,13.694444444444443,15149.583333333334
1500,50.5,0.3333333333333341,14.027777777777777,15163.611111111111
1501,51.3,0.22222222222222143,14.249999999999998,15177.861111111111
1502,52.1,0.2222222222222234,14.472222222222221,15192.333333333334
1503,52.7,0.16666666666666705,14.63888888888889,15206.972222222223
1504,53.4,0.19444444444444325,14.833333333333332,15221.805555555557
1505,54.0,0.16666666666666705,15.0,15236.805555555557
1506,54.5,0.1388888888888889,15.13888888888889,15251.944444444445
1507,55.0,0.1388888888888889,15.277777777777777,15267.222222222223
1508,55.6,0.16666666666666705,15.444444444444445,15282.666666666668
1509,56.3,0.19444444444444325,15.638888888888888,15298.305555555557
1510,57.2,0.25000000000000155,15.88888888888889,15314.194444444445
1511,58.5,0.36111111111111033,16.25,15330.444444444445
1512,60.2,0.472222222222223,16.72222222222222,15347.166666666668
1513,62.3,0.5833333333333317,17.305555555555554,15364.472222222223
1514,64.7,0.6666666666666682,17.97222222222222,15382.444444444445
1515,67.1,0.6666666666666643,18.638888888888886,15401.083333333334
1516,69.2,0.5833333333333357,19.22222222222222,15420.305555555557
1517,70.7,0.41666666666666663,19.63888888888889,15439.944444444445
1518,71.9,0.3333333333333341,19.972222222222225,15459.916666666668
1519,72.7,0.22222222222222143,20.194444444444446,15480.111111111113
1520,73.4,0.19444444444444522,20.38888888888889,15500.500000000002
1521,73.8,0.11111111111110875,20.5,15521.000000000002
1522,74.1,0.08333333333333254,20.583333333333332,15541.583333333336
1523,74.0,-0.027777777777776198,20.555555555555554,15562.13888888889
1524,73.6,-0.11111111111111269,20.444444444444443,15582.583333333336
1525,72.5,-0.30555555555555397,20.13888888888889,15602.722222222224
1526,70.8,-0.472222222222223,19.666666666666664,15622.38888888889
1527,68.6,-0.6111111111111119,19.055555555555554,15641.444444444445
1528,66.2,-0.6666666666666643,18.38888888888889,15659.833333333334
1529,64.0,-0.6111111111111119,17.77777777777778,15677.611111111111
1530,62.2,-0.4999999999999992,17.27777777777778,15694.888888888889
1531,60.9,-0.36111111111111227,16.916666666666664,15711.805555555555
1532,60.2,-0.19444444444444325,16.72222222222222,15728.527777777777
1533,60.0,-0.055555555555556344,16.666666666666668,15745.194444444443
1534,60.4,0.11111111111111072,16.77777777777778,15761.97222222222
1535,61.4,0.2777777777777778,17.055555555555554,15779.027777777776
1536,63.2,0.5000000000000012,17.555555555555557,15796.58333333333
1537,65.6,0.6666666666666643,18.22222222222222,15814.805555555553
1538,68.4,0.7777777777777809,19.0,15833.805555555553
1539,71.6,0.8888888888888857,19.888888888888886,15853.694444444442
1540,74.9,0.9166666666666698,20.805555555555557,15874.499999999996
1541,78.4,0.9722222222222222,21.77777777777778,15896.277777777774
1542,81.8,0.9444444444444421,22.72222222222222,15918.999999999996
1543,84.9,0.8611111111111135,23.583333333333336,15942.58333333333
1544,87.4,0.6944444444444444,24.27777777777778,15966.861111111108
1545,89.0,0.44444444444444287,24.72222222222222,15991.58333333333
1546,90.0,0.2777777777777778,25.0,16016.58333333333
1547,90.6,0.16666666666666508,25.166666666666664,16041.749999999996
1548,91.0,0.11111111111111269,25.27777777777778,16067.027777777774
1549,91.5,0.1388888888888889,25.416666666666664,16092.44444444444
1550,92.0,0.1388888888888889,25.555555555555554,16117.999999999995
1551,92.7,0.19444444444444522,25.75,16143.749999999995
1552,93.4,0.19444444444444522,25.944444444444446,16169.69444444444
1553,94.2,0.22222222222222143,26.166666666666668,16195.861111111106
1554,94.9,0.19444444444444522,26.36111111111111,16222.222222222217
1555,95.7,0.22222222222222143,26.583333333333332,16248.805555555551
1556,96.6,0.2499999999999976,26.833333333333332,16275.638888888885
1557,97.7,0.3055555555555579,27.13888888888889,16302.777777777774
1558,98.9,0.3333333333333341,27.47222222222222,16330.249999999996
1559,100.4,0.41666666666666663,27.88888888888889,16358.138888888885
1560,102.0,0.44444444444444287,28.333333333333332,16386.47222222222
1561,103.6,0.44444444444444287,28.777777777777775,16415.249999999996
1562,105.2,0.4444444444444468,29.22222222222222,16444.47222222222
1563,106.8,0.44444444444444287,29.666666666666664,16474.138888888887
1564,108.5,0.472222222222223,30.13888888888889,16504.277777777777
1565,110.2,0.472222222222223,30.61111111111111,16534.888888888887
1566,111.9,0.472222222222223,31.083333333333336,16565.97222222222
1567,113.7,0.4999999999999992,31.583333333333332,16597.55555555555
1568,115.3,0.44444444444444287,32.02777777777778,16629.58333333333
1569,116.8,0.41666666666666663,32.44444444444444,16662.027777777774
1570,118.2,0.38888888888889045,32.833333333333336,16694.861111111106
1571,119.5,0.36111111111111033,33.19444444444444,16728.05555555555
1572,120.7,0.3333333333333341,33.52777777777778,16761.58333333333
1573,121.8,0.30555555555555397,33.83333333333333,16795.41666666666
1574,122.6,0.22222222222222143,34.05555555555555,16829.472222222215
1575,123.2,0.16666666666666904,34.22222222222222,16863.694444444438
1576,123.6,0.11111111111110875,34.33333333333333,16898.02777777777
1577,123.7,0.027777777777780146,34.361111111111114,16932.38888888888
1578,123.6,-0.027777777777780146,34.33333333333333,16966.72222222221
1579,123.3,-0.08333333333333254,34.25,17000.97222222221
1580,123.0,-0.08333333333333254,34.166666666666664,17035.13888888888
1581,122.5,-0.1388888888888889,34.02777777777778,17069.166666666657
1582,122.1,-0.11111111111111269,33.916666666666664,17103.083333333325
1583,121.5,-0.16666666666666508,33.75,17136.833333333325
1584,120.8,-0.19444444444444522,33.55555555555556,17170.38888888888
1585,120.0,-0.22222222222222143,33.333333333333336,17203.72222222221
1586,119.1,-0.25000000000000155,33.08333333333333,17236.805555555544
1587,118.1,-0.2777777777777778,32.80555555555555,17269.6111111111
1588,117.1,-0.2777777777777778,32.52777777777778,17302.138888888876
1589,116.2,-0.2499999999999976,32.27777777777778,17334.416666666653
1590,115.5,-0.19444444444444522,32.083333333333336,17366.499999999985
1591,114.9,-0.16666666666666508,31.916666666666668,17398.416666666653
1592,114.5,-0.11111111111111269,31.805555555555554,17430.222222222208
1593,114.1,-0.11111111111111269,31.694444444444443,17461.916666666653
1594,113.9,-0.055555555555552395,31.63888888888889,17493.555555555544
1595,113.7,-0.055555555555556344,31.583333333333332,17525.138888888876
1596,113.3,-0.11111111111111269,31.47222222222222,17556.6111111111
1597,112.9,-0.11111111111110875,31.36111111111111,17587.972222222208
1598,112.2,-0.19444444444444522,31.166666666666668,17619.138888888876
1599,111.4,-0.22222222222222143,30.944444444444446,17650.08333333332
1600,110.5,-0.25000000000000155,30.694444444444443,17680.777777777766
1601,109.5,-0.2777777777777778,30.416666666666664,17711.194444444434
1602,108.5,-0.2777777777777778,30.13888888888889,17741.333333333325
1603,107.7,-0.22222222222222143,29.916666666666668,17771.249999999993
1604,107.1,-0.16666666666666904,29.749999999999996,17800.999999999993
1605,106.6,-0.1388888888888889,29.611111111111107,17830.611111111102
1606,106.4,-0.055555555555552395,29.555555555555557,17860.166666666657
1607,106.2,-0.055555555555556344,29.5,17889.666666666657
1608,106.2,0.0,29.5,17919.166666666657
1609,106.2,0.0,29.5,17948.666666666657
1610,106.4,0.055555555555556344,29.555555555555557,17978.22222222221
1611,106.5,0.027777777777776198,29.583333333333332,18007.805555555544
1612,106.8,0.08333333333333254,29.666666666666664,18037.47222222221
1613,107.2,0.11111111111111269,29.77777777777778,18067.24999999999
1614,107.8,0.16666666666666508,29.944444444444443,18097.194444444434
1615,108.5,0.19444444444444522,30.13888888888889,18127.333333333325
1616,109.4,0.25000000000000155,30.38888888888889,18157.722222222215
1617,110.5,0.30555555555555397,30.694444444444443,18188.41666666666
1618,111.7,0.3333333333333341,31.02777777777778,18219.444444444438
1619,113.0,0.36111111111111033,31.38888888888889,18250.83333333333
1620,114.1,0.30555555555555397,31.694444444444443,18282.527777777774
1621,115.1,0.2777777777777778,31.97222222222222,18314.499999999996
1622,115.9,0.22222222222222537,32.19444444444444,18346.69444444444
1623,116.5,0.16666666666666508,32.36111111111111,18379.05555555555
1624,116.7,0.055555555555556344,32.416666666666664,18411.47222222222
1625,116.6,-0.027777777777780146,32.388888888888886,18443.86111111111
1626,116.2,-0.11111111111110875,32.27777777777778,18476.138888888887
1627,115.2,-0.2777777777777778,32.0,18508.138888888887
1628,113.8,-0.38888888888889045,31.61111111111111,18539.749999999996
1629,112.0,-0.4999999999999992,31.11111111111111,18570.861111111106
1630,110.1,-0.5277777777777793,30.583333333333332,18601.444444444438
1631,108.3,-0.4999999999999992,30.083333333333332,18631.52777777777
1632,107.0,-0.36111111111111033,29.72222222222222,18661.249999999993
1633,106.1,-0.25000000000000155,29.47222222222222,18690.722222222215
1634,105.8,-0.08333333333333254,29.388888888888886,18720.111111111106
1635,105.7,-0.027777777777776198,29.36111111111111,18749.472222222215
1636,105.7,0.0,29.36111111111111,18778.833333333325
1637,105.6,-0.027777777777780146,29.333333333333332,18808.166666666657
1638,105.3,-0.08333333333333254,29.25,18837.416666666657
1639,104.9,-0.11111111111110875,29.13888888888889,18866.555555555547
1640,104.4,-0.1388888888888889,29.0,18895.555555555547
1641,104.0,-0.11111111111111269,28.88888888888889,18924.444444444438
1642,103.8,-0.055555555555556344,28.833333333333332,18953.27777777777
1643,103.9,0.027777777777780146,28.86111111111111,18982.13888888888
1644,104.4,0.1388888888888889,29.0,19011.13888888888
1645,105.1,0.19444444444444128,29.194444444444443,19040.333333333325
1646,106.1,0.2777777777777778,29.47222222222222,19069.805555555547
1647,107.2,0.3055555555555579,29.77777777777778,19099.583333333325
1648,108.5,0.36111111111111033,30.13888888888889,19129.722222222215
1649,109.9,0.38888888888889045,30.52777777777778,19160.249999999993
1650,111.3,0.3888888888888865,30.916666666666664,19191.16666666666
1651,112.7,0.38888888888889045,31.305555555555557,19222.472222222215
1652,113.9,0.3333333333333341,31.63888888888889,19254.111111111106
1653,115.0,0.30555555555555397,31.944444444444443,19286.05555555555
1654,116.0,0.2777777777777778,32.22222222222222,19318.277777777774
1655,116.8,0.22222222222222143,32.44444444444444,19350.72222222222
1656,117.6,0.22222222222222143,32.666666666666664,19383.388888888887
1657,118.4,0.22222222222222537,32.88888888888889,19416.277777777777
1658,119.2,0.22222222222222143,33.111111111111114,19449.388888888887
1659,120.0,0.22222222222222143,33.333333333333336,19482.72222222222
1660,120.8,0.22222222222222143,33.55555555555556,19516.277777777774
1661,121.6,0.22222222222222143,33.77777777777778,19550.05555555555
1662,122.3,0.19444444444444522,33.97222222222222,19584.027777777774
1663,123.1,0.22222222222222143,34.19444444444444,19618.22222222222
1664,123.8,0.19444444444444522,34.388888888888886,19652.61111111111
1665,124.4,0.16666666666666904,34.55555555555556,19687.166666666664
1666,125.0,0.16666666666666508,34.72222222222222,19721.888888888887
1667,125.4,0.11111111111111269,34.833333333333336,19756.72222222222
1668,125.8,0.11111111111110875,34.94444444444444,19791.666666666664
1669,126.1,0.08333333333333254,35.02777777777778,19826.69444444444
1670,126.4,0.08333333333333649,35.111111111111114,19861.80555555555
1671,126.6,0.055555555555552395,35.166666666666664,19896.97222222222
1672,126.7,0.027777777777780146,35.19444444444444,19932.166666666664
1673,126.8,0.027777777777776198,35.22222222222222,19967.388888888887
1674,126.9,0.027777777777780146,35.25,20002.638888888887
1675,126.9,0.0,35.25,20037.888888888887
1676,126.9,0.0,35.25,20073.138888888887
1677,126.8,-0.027777777777780146,35.22222222222222,20108.36111111111
1678,126.6,-0.055555555555556344,35.166666666666664,20143.527777777777
1679,126.3,-0.08333333333333254,35.08333333333333,20178.61111111111
1680,126.0,-0.08333333333333254,35.0,20213.61111111111
1681,125.7,-0.08333333333333254,34.916666666666664,20248.527777777777
1682,125.6,-0.027777777777780146,34.888888888888886,20283.416666666668
1683,125.6,0.0,34.888888888888886,20318.30555555556
1684,125.8,0.055555555555556344,34.94444444444444,20353.250000000004
1685,126.2,0.11111111111111269,35.05555555555556,20388.30555555556
1686,126.6,0.11111111111110875,35.166666666666664,20423.472222222226
1687,127.0,0.11111111111111269,35.27777777777778,20458.750000000004
1688,127.4,0.11111111111111269,35.38888888888889,20494.138888888894
1689,127.6,0.055555555555552395,35.44444444444444,20529.58333333334
1690,127.8,0.055555555555556344,35.5,20565.08333333334
1691,127.9,0.027777777777780146,35.52777777777778,20600.611111111117
1692,128.0,0.027777777777776198,35.55555555555556,20636.16666666667
1693,128.1,0.027777777777776198,35.58333333333333,20671.750000000004
1694,128.2,0.027777777777776198,35.61111111111111,20707.361111111113
1695,128.3,0.027777777777784094,35.63888888888889,20743.000000000004
1696,128.4,0.027777777777776198,35.666666666666664,20778.66666666667
1697,128.5,0.027777777777776198,35.69444444444444,20814.361111111117
1698,128.6,0.027777777777776198,35.72222222222222,20850.08333333334
1699,128.6,0.0,35.72222222222222,20885.805555555562
1700,128.5,-0.027777777777776198,35.69444444444444,20921.500000000007
1701,128.3,-0.055555555555552395,35.63888888888889,20957.138888888898
1702,128.1,-0.05555555555556029,35.58333333333333,20992.72222222223
1703,127.9,-0.055555555555552395,35.52777777777778,21028.250000000007
1704,127.6,-0.08333333333333649,35.44444444444444,21063.694444444453
1705,127.4,-0.055555555555552395,35.38888888888889,21099.083333333343
1706,127.2,-0.055555555555556344,35.333333333333336,21134.416666666675
1707,127.0,-0.055555555555556344,35.27777777777778,21169.694444444453
1708,126.9,-0.027777777777776198,35.25,21204.944444444453
1709,126.8,-0.027777777777780146,35.22222222222222,21240.166666666675
1710,126.7,-0.027777777777776198,35.19444444444444,21275.36111111112
1711,126.8,0.027777777777776198,35.22222222222222,21310.583333333343
1712,126.9,0.027777777777780146,35.25,21345.833333333343
1713,127.1,0.055555555555552395,35.30555555555555,21381.138888888898
1714,127.4,0.08333333333333649,35.38888888888889,21416.52777777779
1715,127.7,0.08333333333333254,35.47222222222222,21452.00000000001
1716,128.1,0.11111111111110875,35.58333333333333,21487.583333333343
1717,128.5,0.11111111111111269,35.69444444444444,21523.27777777779
1718,129.0,0.1388888888888889,35.833333333333336,21559.11111111112
1719,129.5,0.1388888888888889,35.97222222222222,21595.083333333343
1720,130.1,0.16666666666666508,36.138888888888886,21631.222222222234
1721,130.6,0.1388888888888889,36.27777777777778,21667.50000000001
1722,131.0,0.11111111111111269,36.388888888888886,21703.8888888889
1723,131.2,0.055555555555552395,36.44444444444444,21740.333333333347
1724,131.3,0.027777777777784094,36.47222222222222,21776.80555555557
1725,131.2,-0.027777777777784094,36.44444444444444,21813.250000000015
1726,130.7,-0.1388888888888889,36.30555555555555,21849.55555555557
1727,129.8,-0.24999999999999367,36.05555555555556,21885.611111111124
1728,128.4,-0.38888888888889045,35.666666666666664,21921.277777777792
1729,126.5,-0.5277777777777793,35.138888888888886,21956.416666666682
1730,124.1,-0.6666666666666682,34.47222222222222,21990.888888888905
1731,121.6,-0.6944444444444444,33.77777777777778,22024.666666666682
1732,119.0,-0.7222222222222207,33.05555555555556,22057.722222222237
1733,116.5,-0.6944444444444444,32.36111111111111,22090.083333333347
1734,114.1,-0.6666666666666682,31.694444444444443,22121.777777777792
1735,111.8,-0.6388888888888881,31.055555555555554,22152.833333333347
1736,109.5,-0.6388888888888881,30.416666666666664,22183.250000000015
1737,107.1,-0.6666666666666682,29.749999999999996,22213.000000000015
1738,104.8,-0.6388888888888881,29.11111111111111,22242.111111111124
1739,102.5,-0.6388888888888881,28.47222222222222,22270.583333333347
1740,100.4,-0.5833333333333317,27.88888888888889,22298.472222222237
1741,98.6,-0.5000000000000031,27.388888888888886,22325.861111111128
1742,97.2,-0.3888888888888865,27.0,22352.861111111128
1743,95.9,-0.36111111111111033,26.63888888888889,22379.50000000002
1744,94.8,-0.3055555555555579,26.333333333333332,22405.83333333335
1745,93.8,-0.2777777777777778,26.055555555555554,22431.888888888905
1746,92.8,-0.2777777777777778,25.777777777777775,22457.666666666682
1747,91.8,-0.2777777777777778,25.5,22483.166666666682
1748,91.0,-0.22222222222222143,25.27777777777778,22508.44444444446
1749,90.2,-0.22222222222222143,25.055555555555557,22533.500000000015
1750,89.6,-0.16666666666666904,24.888888888888886,22558.388888888905
1751,89.1,-0.1388888888888889,24.749999999999996,22583.138888888905
1752,88.6,-0.1388888888888889,24.611111111111107,22607.750000000015
1753,88.1,-0.1388888888888889,24.47222222222222,22632.222222222237
1754,87.6,-0.1388888888888889,24.333333333333332,22656.55555555557
1755,87.1,-0.1388888888888889,24.194444444444443,22680.750000000015
1756,86.6,-0.1388888888888889,24.055555555555554,22704.80555555557
1757,86.1,-0.1388888888888889,23.916666666666664,22728.722222222237
1758,85.5,-0.16666666666666508,23.75,22752.472222222237
1759,85.0,-0.1388888888888889,23.61111111111111,22776.083333333347
1760,84.4,-0.16666666666666508,23.444444444444446,22799.527777777792
1761,83.8,-0.16666666666666904,23.277777777777775,22822.80555555557
1762,83.2,-0.16666666666666508,23.11111111111111,22845.91666666668
1763,82.6,-0.16666666666666904,22.944444444444443,22868.861111111124
1764,82.0,-0.16666666666666508,22.77777777777778,22891.6388888889
1765,81.3,-0.19444444444444522,22.583333333333332,22914.222222222234
1766,80.4,-0.2499999999999976,22.333333333333336,22936.555555555566
1767,79.1,-0.36111111111111427,21.97222222222222,22958.52777777779
1768,77.4,-0.47222222222221905,21.5,22980.02777777779
1769,75.1,-0.6388888888888921,20.86111111111111,23000.888888888898
1770,72.3,-0.777777777777777,20.083333333333332,23020.97222222223
1771,69.1,-0.8888888888888896,19.194444444444443,23040.166666666675
1772,65.9,-0.8888888888888857,18.305555555555557,23058.47222222223
1773,62.7,-0.8888888888888896,17.416666666666668,23075.888888888898
1774,59.7,-0.8333333333333333,16.583333333333332,23092.47222222223
1775,57.0,-0.7500000000000008,15.833333333333332,23108.305555555562
1776,54.6,-0.6666666666666663,15.166666666666666,23123.47222222223
1777,52.2,-0.6666666666666663,14.5,23137.97222222223
1778,49.7,-0.6944444444444444,13.805555555555555,23151.777777777785
1779,46.8,-0.8055555555555571,12.999999999999998,23164.777777777785
1780,43.5,-0.9166666666666659,12.083333333333332,23176.861111111117
1781,39.9,-1.0000000000000004,11.083333333333332,23187.94444444445
1782,36.4,-0.9722222222222222,10.11111111111111,23198.05555555556
1783,33.2,-0.8888888888888877,9.222222222222223,23207.27777777778
1784,30.5,-0.7500000000000008,8.472222222222221,23215.750000000004
1785,28.3,-0.6111111111111109,7.861111111111111,23223.611111111113
1786,26.3,-0.5555555555555556,7.305555555555555,23230.916666666668
1787,24.4,-0.5277777777777783,6.777777777777777,23237.694444444445
1788,22.5,-0.5277777777777773,6.25,23243.944444444445
1789,20.5,-0.5555555555555556,5.694444444444445,23249.63888888889
1790,18.2,-0.6388888888888891,5.055555555555555,23254.694444444445
1791,15.5,-0.7499999999999998,4.305555555555555,23259.0
1792,12.3,-0.8888888888888886,3.416666666666667,23262.416666666668
1793,8.7,-1.0000000000000004,2.4166666666666665,23264.833333333336
1794,5.2,-0.972222222222222,1.4444444444444444,23266.27777777778
1795,0.0,-1.4444444444444444,0.0,23266.27777777778
1796,0.0,0.0,0.0,23266.27777777778
1797,0.0,0.0,0.0,23266.27777777778
1798,0.0,0.0,0.0,23266.27777777778
1799,0.0,0.0,0.0,23266.27777777778
1800,0.0,0.0,0.0,23266.27777777778
